,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
1774,0.5126832,0.31135845,0.28184387,0.62519366,0.59265506,0.5716015,0.3524047,2020-02-23
1775,0.4784021,0.34616506,0.39299136,0.72155404,0.6467004,0.63489646,0.41320544,2020-02-17
1776,0.5536572,0.34514853,0.33170182,0.5941396,0.5648785,0.50609064,0.4081142,2019-12-15
1777,0.3783167,0.260966,0.4112372,0.68292195,0.5891075,0.56379414,0.24711084,2020-01-10
1778,0.4546811,0.34475082,0.48623624,0.5850165,0.50798184,0.5190215,0.31660515,2019-12-14
1779,0.382513,0.24370389,0.38397112,0.65328217,0.5543872,0.5132799,0.43139726,2020-01-17
1780,0.41374025,0.2553775,0.3653712,0.6352685,0.5940675,0.6158279,0.4545401,2020-01-11
1781,0.5303991,0.30713832,0.39743075,0.7234602,0.6439295,0.6134067,0.4150526,2019-12-26
1782,0.46188584,0.29292452,0.33588794,0.41911137,0.36323854,0.40295392,0.27681142,2019-12-23
1783,0.49114993,0.30613852,0.29417244,0.58824265,0.52414393,0.5373339,0.35255706,2020-01-16
1784,0.38755724,0.32343158,0.37975416,0.64695466,0.5707367,0.504099,0.38015977,2020-02-24
1785,0.41530144,0.21229805,0.31270558,0.53718764,0.6280734,0.5426334,0.35758284,2020-02-18
1786,0.41803253,0.3055778,0.3130579,0.39609075,0.39669213,0.32235375,0.28687772,2020-02-23
1787,0.47141585,0.38562483,0.36733878,0.61064184,0.54739547,0.4847753,0.43364292,2020-02-17
1788,0.49222183,0.32239845,0.4299234,0.6435695,0.58027476,0.60834146,0.3895536,2019-12-15
1789,0.40860417,0.27008817,0.40880367,0.705187,0.6342593,0.566583,0.29077464,2020-01-10
1790,0.4293883,0.27875537,0.30721584,0.5496365,0.5412851,0.49471065,0.36439952,2019-12-14
1791,0.4179609,0.35557738,0.42273054,0.6350771,0.5369235,0.5352684,0.35564354,2020-01-17
1792,0.38479137,0.22136226,0.19480045,0.47508132,0.4866868,0.5025226,0.38871565,2020-01-11
1793,0.37790686,0.31131366,0.43719065,0.6483811,0.53279054,0.5487581,0.331323,2019-12-26
1794,0.4486975,0.29436138,0.4301293,0.66103035,0.6069543,0.59447837,0.39235124,2019-12-23
1795,0.41906887,0.31853592,0.3905693,0.6744234,0.6287537,0.64171565,0.42721722,2020-01-16
1796,0.41037604,0.19346325,0.21923211,0.51275986,0.5222095,0.56604475,0.40002543,2020-02-24
1797,0.496358,0.35891694,0.35278702,0.65462273,0.5902427,0.5758405,0.52906334,2020-02-18
1798,0.40210822,0.19893412,0.2934956,0.55968416,0.5199532,0.5349942,0.3299566,2020-02-23
1799,0.34319693,0.2539776,0.3573746,0.6780806,0.61252236,0.5910866,0.3262628,2020-02-17
1800,0.5630031,0.39661628,0.38445005,0.71852225,0.6259157,0.65291125,0.45965168,2019-12-15
1801,0.35743913,0.21492188,0.27107129,0.53234655,0.4989381,0.46501875,0.34310454,2020-01-10
1802,0.38579145,0.24151897,0.29299858,0.57552177,0.575904,0.5656163,0.37501693,2019-12-14
1803,0.3965975,0.35682327,0.3648762,0.64122725,0.5882701,0.58268476,0.39810452,2020-01-17
1804,0.43503436,0.28209147,0.35733652,0.62701106,0.54382104,0.53946155,0.40558556,2020-01-11
1805,0.44337845,0.32036883,0.41239372,0.6953382,0.66409546,0.6371529,0.44329125,2019-12-26
1806,0.34046552,0.16933627,0.11795326,0.4615444,0.48700175,0.45729142,0.38166687,2019-12-23
1807,0.2967539,0.12794887,0.13193446,0.32096505,0.36179394,0.36577708,0.23998325,2020-01-16
1808,0.42546555,0.3355935,0.37060672,0.6483602,0.5571373,0.535743,0.34951082,2020-02-24
1809,0.38908,0.2663194,0.27710393,0.5924953,0.5241553,0.50913674,0.3841115,2020-02-18
1810,0.307018,0.22693561,0.21490334,0.42654705,0.40154094,0.43723205,0.3115488,2020-02-23
1811,0.4191911,0.3085697,0.27535582,0.6439138,0.5602079,0.51609683,0.36787105,2020-02-17
1812,0.537184,0.36334887,0.39701217,0.57473594,0.56157935,0.49913535,0.3102359,2019-12-15
1813,0.3049578,0.17253035,0.18728822,0.36661595,0.41850036,0.38233453,0.30503738,2020-01-10
1814,0.5011723,0.2631354,0.29462615,0.5247375,0.536557,0.51344746,0.40129977,2019-12-14
1815,0.42308778,0.3111909,0.42586184,0.6871758,0.64331245,0.60416526,0.41403422,2020-01-17
1816,0.52488565,0.25508648,0.29992682,0.64941335,0.58183604,0.6223581,0.40222564,2020-01-11
1817,0.4409908,0.31913033,0.38984215,0.6655055,0.5804108,0.6547204,0.43934074,2019-12-26
1818,0.36808553,0.19686177,0.28033233,0.6360092,0.5165188,0.5049611,0.35429794,2019-12-23
1819,0.48058408,0.3671864,0.3219847,0.65443784,0.6702625,0.6812902,0.46420556,2020-01-16
1820,0.47676557,0.38922665,0.43983197,0.6851072,0.65359503,0.62206477,0.43132448,2020-02-24
1821,0.32890034,0.15650848,0.30825126,0.58569086,0.5712864,0.51528484,0.29258958,2020-02-18
1822,0.30626833,0.29024374,0.2963983,0.44521204,0.37993088,0.28270343,0.21871218,2020-02-23
1823,0.4776823,0.31721556,0.3487147,0.5976089,0.4972631,0.5162365,0.32874256,2020-02-17
1824,0.52371264,0.33990887,0.32728025,0.69707865,0.6300869,0.64623684,0.38921914,2019-12-15
1825,0.4753763,0.3497879,0.33418176,0.68155265,0.67678237,0.61210537,0.44594392,2020-01-10
1826,0.49258435,0.33148357,0.33271143,0.6464187,0.5973479,0.58829296,0.39822957,2019-12-14
1827,0.36281738,0.3158076,0.4085935,0.6348905,0.5472379,0.56097573,0.36196697,2020-01-17
1828,0.32408032,0.23376909,0.19686876,0.47710976,0.4630488,0.44968328,0.36460674,2020-01-11
1829,0.5716512,0.47101885,0.3990305,0.7554836,0.6522477,0.6693807,0.3664431,2019-12-26
1830,0.35253283,0.30981025,0.4383445,0.63749045,0.53784245,0.5694567,0.32806313,2019-12-23
1831,0.53988427,0.40529525,0.43302348,0.58730453,0.4898237,0.5208731,0.38757357,2020-01-16
1832,0.41160476,0.39094722,0.49160445,0.57984746,0.4358361,0.4102956,0.15816146,2020-02-24
1833,0.39389816,0.26977667,0.29025105,0.4781746,0.518764,0.5211254,0.21520728,2020-02-18
1834,0.37106735,0.26876763,0.2850268,0.6421152,0.6432946,0.64964145,0.5205719,2020-02-23
1835,0.4027467,0.27033675,0.34448072,0.6825238,0.6445132,0.6910183,0.46793246,2020-02-17
1836,0.46851665,0.3185709,0.33383015,0.5805745,0.53496635,0.5758036,0.43170255,2019-12-15
1837,0.46679354,0.3655263,0.33363777,0.5248327,0.48861516,0.51989335,0.32869077,2020-01-10
1838,0.41238844,0.2124499,0.19924374,0.3601431,0.37431845,0.35759944,0.21655491,2019-12-14
1839,0.6082788,0.40858844,0.41573235,0.63860595,0.5355724,0.56247354,0.40435368,2020-01-17
1840,0.41749853,0.259171,0.3371849,0.62565184,0.55166316,0.5700253,0.33100903,2020-01-11
1841,0.41511878,0.33700037,0.45637602,0.72639364,0.6226909,0.65608704,0.36491078,2019-12-26
1842,0.46930048,0.42488357,0.3929632,0.7240875,0.5805206,0.60623914,0.38868877,2019-12-23
1843,0.34470645,0.29752868,0.41434115,0.650603,0.62569106,0.62595767,0.37307578,2020-01-16
1844,0.3998581,0.2782814,0.30574435,0.4393123,0.4687146,0.4137915,0.3771797,2020-02-24
1845,0.3183219,0.21471931,0.32256556,0.619983,0.58232963,0.5614965,0.3203158,2020-02-18
1846,0.5783166,0.35704067,0.30983785,0.48935568,0.4408415,0.45812312,0.3702681,2020-02-23
1847,0.35041508,0.25851798,0.33067092,0.64436483,0.5558549,0.5240978,0.30002275,2020-02-17
1848,0.5765304,0.3550555,0.39144358,0.6899717,0.6158646,0.6295839,0.4511081,2019-12-15
1849,0.3674152,0.3245471,0.3255244,0.5565859,0.51333034,0.4880243,0.3145744,2020-01-10
1850,0.45661274,0.26644632,0.3216713,0.5610824,0.5117158,0.57483506,0.31436458,2019-12-14
1851,0.35789746,0.273695,0.3120003,0.6104655,0.5022142,0.4814051,0.23405382,2020-01-17
1852,0.4841917,0.3153637,0.34960064,0.6044664,0.57650506,0.5552091,0.38489893,2020-01-11
1853,0.3994966,0.2881481,0.37457967,0.56982887,0.5145307,0.5094077,0.38718882,2019-12-26
1854,0.33025038,0.24453492,0.34676963,0.56149465,0.55802554,0.5280598,0.31123286,2019-12-23
1855,0.41171086,0.34768257,0.43626896,0.7331146,0.6361974,0.6408248,0.39550477,2020-01-16
1856,0.5217975,0.27939704,0.26622427,0.6045258,0.57820296,0.5541709,0.36983225,2020-02-24
1857,0.3863096,0.35700533,0.3691458,0.61280954,0.56145567,0.552698,0.37146384,2020-02-18
1858,0.38018805,0.17763594,0.20075364,0.47469604,0.47722468,0.5196655,0.366101,2020-02-23
1859,0.36028072,0.22797851,0.31384552,0.60234386,0.60400236,0.56938094,0.43832293,2020-02-17
1860,0.5953333,0.3081657,0.24699186,0.6270146,0.6016136,0.57972544,0.4053933,2019-12-15
1861,0.3790618,0.33717802,0.28004184,0.52860975,0.47399077,0.47955278,0.42638406,2019-12-14
1862,0.4653037,0.41533378,0.44429246,0.72406626,0.53640395,0.5338481,0.39191434,2020-01-10
1863,0.30030584,0.16335525,0.26842043,0.5899896,0.55540806,0.5122659,0.2578157,2020-01-17
1864,0.3814099,0.2468952,0.33852595,0.59124404,0.50923234,0.51656085,0.32510155,2020-01-11
1865,0.33209372,0.28550142,0.43020928,0.67620134,0.55918276,0.61189264,0.3277144,2019-12-26
1866,0.46930048,0.42488357,0.3929632,0.7240875,0.5805206,0.60623914,0.38868877,2019-12-23
1867,0.43570897,0.33196542,0.47882837,0.70555043,0.6441981,0.5897056,0.36486745,2020-01-16
1868,0.32191497,0.22103506,0.26708284,0.5144035,0.52443117,0.46401632,0.3353996,2020-02-24
1869,0.46645772,0.26240858,0.24674793,0.49547854,0.4926008,0.48810187,0.32770616,2020-02-18
1870,0.3348835,0.15487826,0.24347256,0.47917676,0.49430177,0.49177024,0.21346281,2020-02-23
1871,0.36625206,0.17395408,0.30975613,0.6661492,0.6351303,0.5724845,0.2884348,2020-02-17
1872,0.49209833,0.4615063,0.43359464,0.64032435,0.5238212,0.538263,0.37926477,2019-12-15
1873,0.40352523,0.2958428,0.34123302,0.5686172,0.5327278,0.47076848,0.35241392,2019-12-14
1874,0.38215643,0.2131479,0.20860457,0.5079697,0.5183571,0.4750574,0.40229827,2020-01-10
1875,0.40703925,0.25605953,0.29468623,0.5459609,0.53904396,0.4892338,0.29434296,2020-01-17
1876,0.47787872,0.32373217,0.32503945,0.58299077,0.5525561,0.51681083,0.31472912,2020-01-11
1877,0.40206143,0.37000304,0.33579472,0.6650531,0.56735706,0.6245063,0.39840248,2019-12-26
1878,0.31306702,0.19744356,0.30580315,0.6509925,0.6689606,0.65770483,0.5286229,2019-12-23
1879,0.53027445,0.32504407,0.3579455,0.61660266,0.5768635,0.55833864,0.41396755,2020-01-16
1880,0.49420142,0.38125512,0.43299407,0.72380245,0.6509188,0.6276563,0.42330638,2020-02-24
1881,0.5198325,0.24855691,0.29993835,0.5262663,0.4684571,0.39480996,0.24028382,2020-02-18
1882,0.38259882,0.19094804,0.21463639,0.5217633,0.4653542,0.53175724,0.3764666,2020-02-23
1883,0.4027467,0.27033675,0.34448072,0.6825238,0.6445132,0.6910183,0.46793246,2020-02-17
1884,0.46389142,0.2222432,0.32023215,0.5035973,0.42177415,0.34459496,0.22262202,2019-12-15
1885,0.4105845,0.18768679,0.21198024,0.5269034,0.58003247,0.55773085,0.38513884,2019-12-14
1886,0.45942974,0.23777743,0.28965518,0.66272706,0.63584197,0.6305753,0.3774333,2020-01-10
1887,0.42599028,0.24292873,0.25892115,0.5653559,0.5389529,0.54140335,0.3885426,2020-01-17
1888,0.529001,0.35164177,0.349454,0.5608644,0.54631776,0.5734422,0.35843125,2020-01-11
1889,0.3320752,0.19387886,0.35234243,0.68147874,0.6021061,0.59720296,0.3181861,2019-12-26
1890,0.5943015,0.35333544,0.31382906,0.5913691,0.5424307,0.48930195,0.3175525,2019-12-23
1891,0.4119921,0.26567793,0.3730109,0.6304216,0.5595413,0.5486864,0.3095626,2020-01-16
1892,0.503993,0.42716768,0.3531579,0.7275483,0.6354905,0.64955413,0.50581115,2020-02-18
1893,0.5813105,0.39731917,0.3871155,0.76363677,0.67271924,0.682938,0.45301962,2020-02-23
1894,0.30271506,0.09779353,0.29743573,0.57604647,0.5709482,0.49754903,0.22971325,2020-02-17
1895,0.5378723,0.347108,0.33539402,0.5838148,0.46941966,0.48673803,0.4112143,2019-12-15
1896,0.4493675,0.17580861,0.18136892,0.54040015,0.558574,0.52443016,0.32687294,2019-12-14
1897,0.35253283,0.30981025,0.4383445,0.63749045,0.53784245,0.5694567,0.32806313,2020-01-10
1898,0.45850104,0.36406595,0.3537715,0.49379805,0.45267504,0.44199812,0.35787386,2020-01-17
1899,0.40519312,0.32577625,0.23508832,0.49264386,0.42316243,0.40848985,0.38401386,2020-01-11
1900,0.31452975,0.13113831,0.17282286,0.47731724,0.49389687,0.45973057,0.30850136,2019-12-26
1901,0.56274694,0.4076635,0.29947725,0.5679299,0.4932939,0.45180738,0.33257613,2019-12-23
1902,0.4043336,0.19178975,0.27246937,0.5427938,0.5267761,0.47060692,0.31562918,2020-02-24
1903,0.37750456,0.20948453,0.20532921,0.52123135,0.48933625,0.4616953,0.3365548,2020-01-16
1904,0.51657784,0.35497394,0.35140067,0.6897274,0.60296124,0.633775,0.50560397,2020-02-18
1905,0.46061143,0.19241153,0.28453627,0.5757627,0.5521117,0.5358478,0.32376602,2020-02-23
1906,0.3242391,0.25999063,0.31193933,0.45597064,0.39859736,0.38294485,0.2775892,2020-02-17
1907,0.5765304,0.3550555,0.39144358,0.6899717,0.6158646,0.6295839,0.4511081,2019-12-15
1908,0.2936102,0.15427187,0.1517039,0.33495715,0.33498266,0.3648788,0.316285,2019-12-14
1909,0.3612307,0.31201375,0.3755258,0.6233107,0.4805196,0.46597108,0.24762726,2020-01-10
1910,0.4322888,0.3076953,0.39893663,0.68369234,0.59796315,0.60570633,0.3790618,2020-01-17
1911,0.417726,0.25086638,0.250893,0.54948455,0.4859685,0.52934813,0.35396326,2020-01-11
1912,0.45807174,0.34230572,0.25637203,0.4926329,0.50000536,0.43636417,0.32056248,2019-12-26
1913,0.5270119,0.35370857,0.36734745,0.60489374,0.56865525,0.49660096,0.4426907,2019-12-23
1914,0.478737,0.3521442,0.31571925,0.59538347,0.5451546,0.5945867,0.46332094,2020-02-24
1915,0.37567472,0.17276256,0.18607448,0.52915007,0.53296113,0.48315832,0.31782082,2020-01-16
1916,0.29490834,0.2498348,0.23990749,0.50567466,0.41665703,0.46430707,0.29705784,2020-02-18
1917,0.44240624,0.2561545,0.32137248,0.6324861,0.53622824,0.52887994,0.3147079,2020-02-23
1918,0.38132542,0.21800874,0.31682822,0.67368054,0.6346891,0.62245715,0.32891363,2020-02-17
1919,0.38367757,0.27346635,0.24567273,0.43561837,0.41634,0.42141113,0.3491227,2019-12-15
1920,0.39575896,0.19597073,0.1508947,0.43654647,0.41525573,0.40864438,0.3420719,2019-12-14
1921,0.50962067,0.40664732,0.3700017,0.6149346,0.56122595,0.5691644,0.39721045,2020-01-10
1922,0.39358726,0.2699005,0.3790862,0.6284518,0.5904854,0.60840726,0.40811312,2020-01-17
1923,0.40997088,0.25468683,0.30885816,0.61795104,0.577251,0.5551635,0.34163296,2020-01-11
1924,0.4635342,0.34002045,0.38266402,0.7231461,0.61945665,0.6883823,0.4315646,2019-12-26
1925,0.37975088,0.22361411,0.3099813,0.6715435,0.60118735,0.6211973,0.31341374,2019-12-23
1926,0.24296358,0.09930954,0.10305077,0.43308204,0.493481,0.51266843,0.36207965,2020-02-24
1927,0.39050013,0.22250956,0.19131906,0.56091535,0.53397924,0.5493449,0.36857012,2020-01-16
1928,0.4895178,0.2826209,0.32040232,0.6203011,0.6112659,0.6063799,0.40014887,2020-02-18
1929,0.49917522,0.2818402,0.26510057,0.53356534,0.51399785,0.5120119,0.332666,2020-02-23
1930,0.40753254,0.2984212,0.42671946,0.69977766,0.6202043,0.62130964,0.40851837,2020-02-17
1931,0.45892957,0.25448364,0.2914051,0.5079485,0.52376586,0.43322772,0.30207413,2019-12-15
1932,0.29065654,0.15883733,0.17594817,0.46868035,0.4944219,0.43796185,0.31569967,2019-12-14
1933,0.38078538,0.2510882,0.2764934,0.5463958,0.43536502,0.5280175,0.37408996,2020-01-10
1934,0.366175,0.23921615,0.33027735,0.5469505,0.48044577,0.48052305,0.31942374,2020-01-17
1935,0.4027901,0.19915237,0.29471552,0.7091388,0.57281363,0.54802585,0.3041142,2020-01-11
1936,0.3650644,0.25731966,0.38457415,0.6526744,0.64358604,0.5978401,0.40622815,2019-12-26
1937,0.48630887,0.45637852,0.5709511,0.7065671,0.59594655,0.58599526,0.4185265,2019-12-23
1938,0.49519333,0.31028694,0.3055521,0.5706399,0.4993981,0.48890683,0.33744308,2020-02-24
1939,0.35236222,0.29921147,0.40853453,0.62654126,0.554943,0.5838807,0.3782894,2020-01-16
1940,0.40028545,0.29126707,0.3065993,0.41837326,0.4361253,0.3487561,0.26137453,2020-02-18
1941,0.414382,0.20642944,0.30334625,0.54373586,0.4803786,0.5065979,0.26181555,2020-02-23
1942,0.50337523,0.37475607,0.39180204,0.6743353,0.6368001,0.62264925,0.5155308,2020-02-17
1943,0.5441884,0.34043127,0.38200918,0.64706856,0.60525477,0.5385303,0.3484463,2019-12-15
1944,0.37336984,0.1972578,0.19649194,0.5215003,0.5565069,0.47859555,0.4054672,2019-12-14
1945,0.3566534,0.2041512,0.36113626,0.6340017,0.5588608,0.54699343,0.2978011,2020-01-10
1946,0.40703925,0.25605953,0.29468623,0.5459609,0.53904396,0.4892338,0.29434296,2020-01-17
1947,0.4069979,0.2666443,0.33374912,0.5739551,0.52635986,0.5230915,0.39804575,2020-01-11
1948,0.5191267,0.31373516,0.39387807,0.60548383,0.57162863,0.5240432,0.42624718,2019-12-26
1949,0.4288973,0.20970052,0.27259383,0.5063798,0.4962193,0.50283396,0.27172425,2019-12-23
1950,0.30715504,0.19089852,0.18270764,0.42352092,0.50907576,0.5050962,0.43931067,2020-02-24
1951,0.30962202,0.19073702,0.18659842,0.52037257,0.5563862,0.5365033,0.32220808,2020-01-16
1952,0.37726647,0.14519423,0.1884183,0.5468055,0.56213397,0.5322305,0.32509434,2020-02-18
1953,0.31384206,0.21755724,0.28262135,0.5254904,0.40145865,0.447965,0.2970448,2020-02-23
1954,0.30701888,0.21638899,0.2842692,0.5151124,0.5110485,0.4678996,0.36874396,2020-02-17
1955,0.6188745,0.3246645,0.26059926,0.5381289,0.4666672,0.45035443,0.29378697,2019-12-15
1956,0.52944005,0.30403838,0.31312805,0.57001764,0.5134677,0.5061487,0.2953383,2019-12-14
1957,0.3854872,0.1717842,0.15675387,0.42692283,0.38684818,0.3979098,0.2514987,2020-01-10
1958,0.406998,0.19867568,0.33573654,0.65342903,0.555211,0.5611518,0.33191958,2020-01-17
1959,0.3319428,0.26402685,0.3129881,0.60045576,0.56921417,0.6616169,0.4663497,2020-01-11
1960,0.33845025,0.24851173,0.17050315,0.35681716,0.34665513,0.31147859,0.23515567,2019-12-26
1961,0.40810162,0.3042038,0.3543146,0.69208187,0.56450015,0.5739872,0.34912485,2019-12-23
1962,0.41758797,0.29845724,0.3001344,0.62860125,0.55047697,0.57541084,0.42080218,2020-02-24
1963,0.38064852,0.19711751,0.2393166,0.4373188,0.48138237,0.46839246,0.3452281,2020-01-16
1964,0.38610202,0.3293807,0.32848,0.6084794,0.58370775,0.51782036,0.35786173,2020-02-18
1965,0.38096273,0.1897796,0.25036764,0.5527092,0.5295234,0.49230614,0.31689465,2020-02-23
1966,0.53573275,0.44057027,0.46791166,0.77386916,0.659164,0.63575345,0.39582807,2020-02-17
1967,0.54121906,0.35331956,0.33873105,0.526075,0.52672756,0.47704816,0.29385686,2019-12-15
1968,0.41497025,0.20665766,0.29783645,0.46864837,0.450973,0.3451427,0.28269413,2019-12-14
1969,0.39198643,0.21718632,0.23953618,0.4429999,0.3865168,0.35660604,0.23241298,2020-01-10
1970,0.33674476,0.24311441,0.17965782,0.36223957,0.37612462,0.36394244,0.2506985,2020-01-17
1971,0.44748798,0.35623845,0.4232325,0.5704852,0.5910207,0.52833676,0.3626168,2020-01-11
1972,0.52883124,0.340547,0.3542538,0.56417036,0.46276903,0.4690746,0.39677322,2019-12-26
1973,0.2885199,0.31110027,0.3043446,0.4700563,0.39991102,0.41776115,0.2485165,2019-12-23
1974,0.4556696,0.28462574,0.27750883,0.53191125,0.5155003,0.5368114,0.3821772,2020-02-24
1975,0.5071118,0.4299315,0.44837022,0.6817515,0.5997935,0.60998076,0.38245338,2020-01-16
1976,0.42714196,0.25880826,0.2395474,0.41281113,0.4196909,0.35962847,0.23782654,2020-02-18
1977,0.37855297,0.17495029,0.2548347,0.5624912,0.53502876,0.54310405,0.395042,2020-02-23
1978,0.4463534,0.2611866,0.28250876,0.6497316,0.5421656,0.5981968,0.36781794,2020-02-17
1979,0.2981372,0.2533379,0.29776597,0.54744595,0.59197664,0.5996477,0.4628844,2019-12-15
1980,0.28058916,0.14775185,0.14472164,0.4480186,0.39248356,0.4300223,0.2970299,2019-12-14
1981,0.49698526,0.41341132,0.44747242,0.73019576,0.58471614,0.6043345,0.39461905,2020-01-10
1982,0.49800512,0.37992784,0.5146852,0.80044526,0.6556339,0.70621365,0.43784994,2020-01-17
1983,0.44706374,0.19249664,0.28677568,0.54103476,0.48464677,0.473655,0.2991136,2020-01-11
1984,0.39369878,0.28612062,0.38187197,0.59934276,0.5637323,0.505782,0.33990467,2019-12-26
1985,0.47588846,0.39761195,0.3652239,0.71993715,0.60151935,0.58120114,0.42709514,2019-12-23
1986,0.38755724,0.32343158,0.37975416,0.64695466,0.5707367,0.504099,0.38015977,2020-02-24
1987,0.42956063,0.33943096,0.48087117,0.74846745,0.6466707,0.6651844,0.3734857,2020-01-16
1988,0.44075176,0.30937687,0.38269755,0.6666295,0.58722043,0.60491985,0.43214333,2020-02-23
1989,0.45620376,0.32066774,0.34658745,0.641979,0.61517996,0.5613914,0.42375436,2020-02-17
1990,0.49848247,0.23859972,0.2614657,0.56935966,0.57731026,0.60238904,0.37632245,2019-12-15
1991,0.3140019,0.25422895,0.37772724,0.56898934,0.47202304,0.4990055,0.2975087,2019-12-14
1992,0.45419332,0.38730368,0.48270527,0.6340676,0.511394,0.5570806,0.35815978,2020-01-10
1993,0.31795463,0.1614196,0.19200581,0.33505973,0.3501961,0.3138851,0.37087357,2020-01-17
1994,0.37718618,0.19376887,0.20837966,0.48656952,0.5305451,0.48738965,0.35995817,2020-01-11
1995,0.41898432,0.34474447,0.4210493,0.6789949,0.58069235,0.60854834,0.35220996,2019-12-26
1996,0.44390148,0.3710663,0.48096484,0.7327061,0.61033237,0.6167726,0.3673711,2019-12-23
1997,0.32667118,0.22145991,0.22073588,0.5686249,0.53431916,0.5539001,0.3957245,2020-02-09
1998,0.4084906,0.2949545,0.28350428,0.56328905,0.52767456,0.48796028,0.4015118,2020-02-18
1999,0.5216218,0.26521972,0.2411547,0.59408087,0.5649809,0.6013382,0.40540233,2020-01-16
2000,0.3756623,0.20956334,0.2635219,0.5665314,0.49326897,0.53330135,0.3789236,2020-02-23
2001,0.2724292,0.13566865,0.30121982,0.6188088,0.5718044,0.5257663,0.28145063,2020-02-17
2002,0.4265124,0.22425456,0.25868016,0.6167751,0.62100154,0.57060623,0.42643735,2019-12-15
2003,0.32181898,0.15038364,0.1825967,0.40635628,0.44639492,0.41739348,0.34480882,2019-12-14
2004,0.48974052,0.32711157,0.35601068,0.6576226,0.5464051,0.5772048,0.43043467,2020-01-10
2005,0.4099458,0.2715569,0.25278723,0.5747071,0.584363,0.55827403,0.41290548,2020-01-17
2006,0.4001013,0.18750505,0.24448244,0.3682034,0.32669988,0.27997726,0.119074605,2020-01-11
2007,0.36533245,0.26621017,0.33481884,0.64452195,0.5636725,0.53490174,0.31183255,2019-12-26
2008,0.3371157,0.1662096,0.20209664,0.4753874,0.45908654,0.45533124,0.3991812,2019-12-23
2009,0.39060155,0.288544,0.32680842,0.5964278,0.4756342,0.5267028,0.23632923,2020-02-09
2010,0.3863096,0.35700533,0.3691458,0.61280954,0.56145567,0.552698,0.37146384,2020-02-18
2011,0.3673782,0.3218808,0.47695756,0.7042217,0.56562686,0.6215995,0.32885897,2020-01-16
2012,0.48265448,0.2527709,0.2969525,0.5918881,0.58487684,0.516027,0.42107242,2020-02-23
2013,0.33928752,0.17914633,0.21096118,0.47023773,0.46637484,0.46481642,0.28481558,2020-02-17
2014,0.38174456,0.2216668,0.31291714,0.66496027,0.6026411,0.56343037,0.38869306,2019-12-15
2015,0.42641428,0.26121148,0.25475818,0.5554229,0.5354548,0.51144075,0.31915346,2019-12-14
2016,0.5692474,0.40816662,0.38179532,0.6980483,0.6705773,0.6858863,0.48428112,2020-01-10
2017,0.41352963,0.2859649,0.31339413,0.6265578,0.5682059,0.5342908,0.3704197,2020-01-17
2018,0.42648214,0.24663074,0.3006505,0.7064097,0.6279427,0.67804605,0.4495489,2020-01-11
2019,0.3568119,0.24878219,0.36755905,0.6842561,0.60169744,0.62486655,0.33392066,2019-12-26
2020,0.36668187,0.25816315,0.3111928,0.6585109,0.64827126,0.5736383,0.41363275,2019-12-23
2021,0.39596117,0.18090543,0.20001157,0.53064156,0.56825435,0.5647283,0.3819347,2020-02-09
2022,0.37858,0.29089442,0.33864054,0.6008348,0.5083145,0.51134205,0.21210702,2020-02-18
2023,0.30664697,0.19047329,0.18722272,0.5222605,0.5258911,0.53452194,0.35883385,2020-01-16
2024,0.43893558,0.23438655,0.25564587,0.6051616,0.56056625,0.55727434,0.418948,2020-02-23
2025,0.3500906,0.18645538,0.2920698,0.6129202,0.56875587,0.55560315,0.29501987,2020-02-17
2026,0.5015198,0.29464677,0.31688932,0.5841622,0.53700113,0.5019433,0.30530018,2019-12-15
2027,0.47384483,0.35142884,0.33761638,0.6483772,0.57914495,0.5288282,0.45650756,2019-12-14
2028,0.37441954,0.25965178,0.2463516,0.5251627,0.50382626,0.41496938,0.29042697,2020-01-10
2029,0.5760953,0.3381665,0.36101404,0.6434261,0.61331236,0.5787857,0.4187137,2020-01-17
2030,0.32264164,0.13395722,0.22008574,0.44246706,0.41228145,0.44208956,0.3223714,2020-01-11
2031,0.51064456,0.322593,0.36470947,0.7358698,0.6406065,0.5871303,0.44885764,2019-12-26
2032,0.40617353,0.30605993,0.4372888,0.73816717,0.64376533,0.60497653,0.39517826,2019-12-23
2033,0.4519957,0.36667725,0.37501553,0.62462115,0.5602009,0.6553384,0.44661427,2020-02-09
2034,0.2887842,0.13371511,0.28297368,0.579203,0.55468017,0.5116107,0.26857844,2020-02-18
2035,0.47716802,0.2759615,0.2808739,0.583289,0.54782397,0.5295159,0.36291388,2020-01-16
2036,0.24424955,0.2455185,0.29902646,0.381993,0.29684234,0.31618926,0.17989814,2020-02-23
2037,0.33714965,0.22298737,0.2976012,0.62100893,0.5289061,0.49334612,0.3346466,2020-02-17
2038,0.49530378,0.29269725,0.27517658,0.5870583,0.5301128,0.54076487,0.35647306,2019-12-15
2039,0.4753313,0.34995452,0.3499596,0.5893497,0.5411698,0.55091906,0.3599551,2019-12-14
2040,0.36581665,0.17346336,0.19806272,0.45943537,0.46544024,0.43805078,0.35534957,2020-01-10
2041,0.3942242,0.29466143,0.4017755,0.6531568,0.6117783,0.62370497,0.45212004,2020-01-17
2042,0.3584175,0.30065772,0.37649572,0.5846818,0.5193561,0.5061331,0.29738304,2020-01-11
